"exercicio","Esfera_cod","Esfera_desc","Orgao_cod","Orgao_desc","UO_cod","UO_desc","Funcao_cod","Funcao_desc","Subfuncao_cod","Subfuncao_desc","Programa_cod","Programa_desc","Acao_cod","Acao_desc","Subtitulo_cod","Subtitulo_desc","PlanoOrcamentario_cod","PlanoOrcamentario_desc","Fonte_cod","Fonte_desc","GND_cod","GND_desc","ModalidadeAplicacao_cod","ModalidadeAplicacao_desc","IdUso_cod","IdUso_desc","ResultadoPrimario_cod","ResultadoPrimario_desc","ploa","loa"
"2026","10","Orçamento Fiscal","44000","Ministério do Meio Ambiente e Mudança do Clima","44201","Instituto Brasileiro do Meio Ambiente e dos Recursos Naturais Renováveis - IBAMA","18","Gestão Ambiental","122","Administração Geral","0032","Programa de Gestão e Manutenção do Poder Executivo","2000","Administração da Unidade","0001","Nacional","0006","Promover a Transformação Digital com Foco na Qualidade dos Serviços de TI","1050","Recursos Próprios Livres da UO","3","Outras Despesas Correntes","90","Aplicações Diretas","0","Recursos não destinados à contrapartida ou à identificação de despesas com ações e serviços públicos de saúde, ou referentes à manutenção e ao desenvolvimento do ensino","2","Primária discricionária, considerada no cálculo do RP",2300000,2300000
"2026","10","Orçamento Fiscal","53000","Ministério da Integração e do Desenvolvimento Regional","53101","Ministério da Integração e do Desenvolvimento Regional - Administração Direta","18","Gestão Ambiental","544","Recursos Hídricos","2321","Recursos Hídricos: Água em Quantidade e Qualidade para sempre","00TB","Apoio à Implantação, Ampliação ou Melhorias de Infraestruturas de Oferta de Água para Segurança Hídrica","0001","Nacional","000F","Novo PAC - Adutora do Sistema Integrado Alto Sertão","1000","Recursos Livres da União","4","Investimentos","30","Transferências a Estados e ao Distrito Federal","0","Recursos não destinados à contrapartida ou à identificação de despesas com ações e serviços públicos de saúde, ou referentes à manutenção e ao desenvolvimento do ensino","3","Primária discricionária, PAC, considerada no cálculo do RP",1e+05,1e+05
"2026","10","Orçamento Fiscal","39000","Ministério dos Transportes","39207","VALEC - Engenharia, Construções e Ferrovias S.A.","26","Transporte","783","Transporte Ferroviário","3901","Transporte Ferroviário","116X","Construção da Ferrovia Norte-Sul - Palmas/TO - Uruaçu/GO - EF-151","0001","Nacional","0001","Desapropriação","1000","Recursos Livres da União","4","Investimentos","90","Aplicações Diretas","0","Recursos não destinados à contrapartida ou à identificação de despesas com ações e serviços públicos de saúde, ou referentes à manutenção e ao desenvolvimento do ensino","2","Primária discricionária, considerada no cálculo do RP",285714,277155
"2026","20","Orçamento da Seguridade Social","15000","Justiça do Trabalho","15118","Tribunal Regional do Trabalho da 17a. Região - Espírito Santo","09","Previdência Social","272","Previdência do Regime Estatutário","0033","Programa de Gestão e Manutenção do Poder Judiciário","0181","Aposentadorias e Pensões Civis da União","0032","No Estado do Espírito Santo","0000","Aposentadorias e Pensões Civis da União","1001","Recursos Livres da Seguridade Social","1","Pessoal e Encargos Sociais","90","Aplicações Diretas","0","Recursos não destinados à contrapartida ou à identificação de despesas com ações e serviços públicos de saúde, ou referentes à manutenção e ao desenvolvimento do ensino","1","Primária obrigatória, considerada no cálculo do RP",2891086,2891086
"2026","10","Orçamento Fiscal","26000","Ministério da Educação","26432","Instituto Federal do Paraná","12","Educação","128","Formação de Recursos Humanos","0032","Programa de Gestão e Manutenção do Poder Executivo","4572","Capacitação de Servidores Públicos Federais em Processo de Qualificação e Requalificação","0041","No Estado do Paraná","0000","Capacitação de Servidores Públicos Federais em Processo de Qualificação e Requalificação","1000","Recursos Livres da União","3","Outras Despesas Correntes","90","Aplicações Diretas","8","Recursos para identificação das despesas com manutenção e desenvolvimento do ensino, conforme arts. 70 e 71 da Lei nº 9.394, de 20 de dezembro de 1996, no âmbito do Ministério da Educação","2","Primária discricionária, considerada no cálculo do RP",250000,250000
"2026","10","Orçamento Fiscal","26000","Ministério da Educação","26241","Universidade Federal do Paraná","12","Educação","128","Formação de Recursos Humanos","0032","Programa de Gestão e Manutenção do Poder Executivo","4572","Capacitação de Servidores Públicos Federais em Processo de Qualificação e Requalificação","0041","No Estado do Paraná","0000","Capacitação de Servidores Públicos Federais em Processo de Qualificação e Requalificação","1000","Recursos Livres da União","3","Outras Despesas Correntes","90","Aplicações Diretas","8","Recursos para identificação das despesas com manutenção e desenvolvimento do ensino, conforme arts. 70 e 71 da Lei nº 9.394, de 20 de dezembro de 1996, no âmbito do Ministério da Educação","2","Primária discricionária, considerada no cálculo do RP",4e+05,4e+05
"2026","10","Orçamento Fiscal","15000","Justiça do Trabalho","15113","Tribunal Regional do Trabalho da 12a. Região - Santa Catarina","02","Judiciária","122","Administração Geral","0033","Programa de Gestão e Manutenção do Poder Judiciário","4256","Apreciação de Causas na Justiça do Trabalho","0042","No Estado de Santa Catarina","0005","Formação e Aperfeiçoamento de Magistrados","1000","Recursos Livres da União","3","Outras Despesas Correntes","91","Aplicação Direta Decorrente de Operação entre Órgãos, Fundos e Entidades Integrantes dos Orçamentos F/S","0","Recursos não destinados à contrapartida ou à identificação de despesas com ações e serviços públicos de saúde, ou referentes à manutenção e ao desenvolvimento do ensino","2","Primária discricionária, considerada no cálculo do RP",1430,1430
"2026","10","Orçamento Fiscal","24000","Ministério da Ciência, Tecnologia e Inovação","24204","Comissão Nacional de Energia Nuclear","19","Ciência e Tecnologia","541","Preservação e Conservação Ambiental","2306","Política Nuclear","218E","Armazenamento de Rejeitos Radiativos e Proteção Radiológica","0001","Nacional","0002","Armazenamento de Rejeitos de Baixo e Médio Níveis de Radiação","1000","Recursos Livres da União","3","Outras Despesas Correntes","90","Aplicações Diretas","0","Recursos não destinados à contrapartida ou à identificação de despesas com ações e serviços públicos de saúde, ou referentes à manutenção e ao desenvolvimento do ensino","2","Primária discricionária, considerada no cálculo do RP",1750000,1621793
"2026","10","Orçamento Fiscal","30000","Ministério da Justiça e Segurança Pública","30907","Fundo Penitenciário Nacional","06","Segurança Pública","421","Custódia e Reintegração Social","5116","Segurança Pública com Cidadania","21BP","Aprimoramento do Sistema Penitenciário Nacional e Incentivo ao Desenvolvimento da Inteligência Penitenciária","0001","Nacional","0003","Modernização e Aparelhamento do Sistema Penitenciário Nacional ADPF 347","1121","Recursos Livres da UO, com Recursos de Superávit Financeiro Vinculados à Amortização e ao Pagamento do Serviço da Dívida Pública Federal","4","Investimentos","90","Aplicações Diretas","0","Recursos não destinados à contrapartida ou à identificação de despesas com ações e serviços públicos de saúde, ou referentes à manutenção e ao desenvolvimento do ensino","1","Primária obrigatória, considerada no cálculo do RP",1e+06,1e+06
"2026","10","Orçamento Fiscal","26000","Ministério da Educação","26273","Fundação Universidade Federal do Rio Grande","12","Educação","331","Proteção e Benefícios ao Trabalhador","0032","Programa de Gestão e Manutenção do Poder Executivo","212B","Benefícios Obrigatórios aos Servidores Civis, Empregados, Militares e seus Dependentes","0043","No Estado do Rio Grande do Sul","0001","Assistência Pré-Escolar aos Dependentes de Servidores Civis e de Empregados","1000","Recursos Livres da União","3","Outras Despesas Correntes","90","Aplicações Diretas","8","Recursos para identificação das despesas com manutenção e desenvolvimento do ensino, conforme arts. 70 e 71 da Lei nº 9.394, de 20 de dezembro de 1996, no âmbito do Ministério da Educação","1","Primária obrigatória, considerada no cálculo do RP",1454496,1454496
"2026","10","Orçamento Fiscal","15000","Justiça do Trabalho","15121","Tribunal Regional do Trabalho da 20a. Região - Sergipe","02","Judiciária","122","Administração Geral","0033","Programa de Gestão e Manutenção do Poder Judiciário","4256","Apreciação de Causas na Justiça do Trabalho","0028","No Estado de Sergipe","0000","Apreciação de Causas na Justiça do Trabalho - Despesas Diversas","1050","Recursos Próprios Livres da UO","3","Outras Despesas Correntes","90","Aplicações Diretas","0","Recursos não destinados à contrapartida ou à identificação de despesas com ações e serviços públicos de saúde, ou referentes à manutenção e ao desenvolvimento do ensino","2","Primária discricionária, considerada no cálculo do RP",159629,159629
"2026","10","Orçamento Fiscal","42000","Ministério da Cultura","42201","Fundação Casa de Rui Barbosa","13","Cultura","391","Patrimônio Histórico, Artístico e Arqueológico","5125","Direito à Cultura","20ZH","Preservação do Patrimônio Cultural Brasileiro","0001","Nacional","0000","Preservação do Patrimônio Cultural Brasileiro","1050","Recursos Próprios Livres da UO","3","Outras Despesas Correntes","90","Aplicações Diretas","0","Recursos não destinados à contrapartida ou à identificação de despesas com ações e serviços públicos de saúde, ou referentes à manutenção e ao desenvolvimento do ensino","2","Primária discricionária, considerada no cálculo do RP",1278,1278
"2026","10","Orçamento Fiscal","26000","Ministério da Educação","26271","Fundação Universidade de Brasília","28","Encargos Especiais","846","Outros Encargos Especiais","0910","Operações Especiais: Gestão da Participação em Organismos e Entidades Nacionais e Internacionais","00PW","Contribuições Regulares a Entidades ou Organismos Nacionais sem Exigência de Programação Específica","0001","Nacional","0017","Contribuição à Associação Nacional de Programas de Pós-Graduação em Ciências Contábeis (ANPCONT)","1000","Recursos Livres da União","3","Outras Despesas Correntes","50","Transferências a Instituições Privadas sem Fins Lucrativos","0","Recursos não destinados à contrapartida ou à identificação de despesas com ações e serviços públicos de saúde, ou referentes à manutenção e ao desenvolvimento do ensino","2","Primária discricionária, considerada no cálculo do RP",4000,4000
"2026","10","Orçamento Fiscal","26000","Ministério da Educação","26403","Instituto Federal do Amazonas","12","Educação","363","Ensino Profissional","5112","Educação Profissional e Tecnológica que Transforma","20RG","Reestruturação e Modernização das Instituições da Rede Federal de Educação Profissional, Científica e Tecnológica","0013","No Estado do Amazonas","0000","Reestruturação e Modernização das Instituições da Rede Federal de Educação Profissional, Científica e Tecnológica - Despesas Diversas","1000","Recursos Livres da União","4","Investimentos","90","Aplicações Diretas","8","Recursos para identificação das despesas com manutenção e desenvolvimento do ensino, conforme arts. 70 e 71 da Lei nº 9.394, de 20 de dezembro de 1996, no âmbito do Ministério da Educação","2","Primária discricionária, considerada no cálculo do RP",1500000,1390108
